unit,cycle,T24,T30,T50,P15,P2,fan_speed,oil_temp,fuel_flow,timestamp
2,2924,525.1989815,638.2680675,1587.618699,9.691065661,5.217938482,2377.553607,129.4593099,0.744857914,01-01-2025 00:48
2,2925,532.0939077,643.9344148,1591.182248,9.163138309,5.193697425,2404.076062,130.6160894,0.680886198,01-01-2025 00:48
1,2926,518.306127,640.9462799,1589.079132,9.372934002,5.190907303,2394.397407,131.6626648,0.606906674,01-01-2025 00:48
2,2927,516.1505245,641.8943858,1592.701949,10.15552056,5.059062412,2370.288246,129.5914844,0.832628629,01-01-2025 00:48
5,2928,518.5618003,645.7441197,1595.152534,8.836407952,5.337252081,2349.840552,133.5421635,0.767580462,01-01-2025 00:48
1,2929,518.2683373,640.2741619,1589.979842,9.645662573,5.155870588,2368.216641,131.8382314,0.90353468,01-01-2025 00:48
5,2930,514.6535241,639.5341197,1590.448076,9.595135881,5.144028745,2400.6205,130.0724842,0.83704547,01-01-2025 00:48
3,2931,519.9661411,637.3666741,1591.60535,9.452910278,4.796558844,2389.660591,128.684517,0.720800339,01-01-2025 00:48
2,2932,512.6548773,638.5479087,1588.334654,9.287450963,4.990728074,2374.094596,124.0891593,0.626335833,01-01-2025 00:48
4,2933,513.0818198,641.6613698,1592.328092,9.459848327,5.049859902,2387.872333,127.1990436,0.600322829,01-01-2025 00:48
4,2934,515.527086,643.0949692,1593.023302,9.708800225,5.183743356,2395.558479,129.4107538,0.808727195,01-01-2025 00:48
4,2935,515.6357132,633.4921951,1577.986038,9.891585507,5.064660723,2361.366198,129.5741851,0.68588173,01-01-2025 00:48
5,2936,521.2382184,639.0036962,1584.141991,9.619830316,5.164445974,2401.50931,126.9035505,0.633559783,01-01-2025 00:48
4,2937,523.2264551,631.1317352,1590.699795,9.935075005,4.889149092,2367.989536,130.3188266,0.985477086,01-01-2025 00:48
3,2938,523.6573904,640.3890165,1588.608351,9.693870399,5.464813263,2369.281903,126.4677794,0.627432041,01-01-2025 00:48
4,2939,522.8509727,638.3815393,1586.48068,9.454821192,5.70364285,2351.013289,130.6006094,0.677804767,01-01-2025 00:48
5,2940,522.3446406,639.1306971,1579.396293,9.90730469,4.908172053,2381.748499,127.7852882,0.851290148,01-01-2025 00:48
5,2941,515.1104213,640.0023927,1587.741464,9.339854987,5.151070351,2411.701046,132.4458068,0.922884541,01-01-2025 00:49
4,2942,515.3962404,641.5905166,1590.986538,9.447356394,4.735530994,2358.83461,128.7538975,0.877315957,01-01-2025 00:49
2,2943,514.1880215,633.0607739,1587.136393,9.1491594,4.750637584,2393.554945,130.923857,0.913103341,01-01-2025 00:49
4,2944,516.0914292,645.926818,1585.586375,9.164344562,5.181870727,2357.807941,124.7160126,0.822008455,01-01-2025 00:49
2,2945,519.223874,637.1080757,1586.119466,9.154831699,5.04286621,2368.184844,131.0615342,0.715921515,01-01-2025 00:49
4,2946,524.7030509,638.4947828,1592.924921,9.848591724,5.44674745,2371.641239,128.931746,0.645574746,01-01-2025 00:49
2,2947,517.562794,636.7207359,1583.564779,9.732336851,4.714242734,2394.698485,129.7595303,0.797247945,01-01-2025 00:49
4,2948,520.450659,641.1779161,1581.442927,9.732358469,5.136210186,2371.377944,130.2257175,0.718299807,01-01-2025 00:49
4,2949,517.3581669,631.6450086,1585.853662,9.650493596,5.33931716,2421.412716,131.1128614,0.903674604,01-01-2025 00:49
4,2950,515.0652906,637.3354546,1589.263324,9.742095044,5.253353458,2344.33634,129.9986027,0.711648408,01-01-2025 00:49
4,2951,521.507301,641.8517177,1592.860146,9.46525586,4.81778175,2399.908845,128.9323247,0.904132778,01-01-2025 00:49
5,2952,510.43472,642.6372484,1592.559527,9.635856167,5.156691666,2384.57749,130.4473402,0.958294261,01-01-2025 00:49
1,2953,522.3840191,635.8631474,1605.836916,9.370349421,5.227302662,2363.13507,129.0481336,0.991187438,01-01-2025 00:49
3,2954,523.2375585,644.8185854,1579.444995,9.431954288,5.428680038,2381.871443,127.8641451,0.90497901,01-01-2025 00:49
4,2955,526.8488735,643.1420759,1575.128525,9.326832098,5.046090157,2366.578064,128.4978181,0.637277302,01-01-2025 00:49
5,2956,524.4536754,642.7732979,1596.117794,9.192891424,5.328759388,2407.697135,133.3104162,0.688344086,01-01-2025 00:49
1,2957,518.6822403,633.7645301,1585.740569,9.406658147,5.216617509,2421.767845,127.4294089,0.69200313,01-01-2025 00:49
5,2958,515.6343709,649.4243428,1598.361843,9.464152364,5.074734186,2347.856798,129.7505164,0.75959609,01-01-2025 00:49
4,2959,518.827419,641.5815517,1586.293821,9.949648666,4.857585917,2412.395174,130.4430251,0.970792951,01-01-2025 00:49
5,2960,519.004873,635.848717,1589.943283,9.394916963,5.145030265,2369.845235,133.2282504,0.667072619,01-01-2025 00:49
5,2961,516.4344039,644.9398163,1586.145504,9.584512178,5.449335305,2412.76528,128.7630693,0.846954165,01-01-2025 00:49
3,2962,512.2309418,641.6608628,1589.949449,9.489025129,4.945351055,2343.698093,128.9117175,0.756028317,01-01-2025 00:49
3,2963,519.2048669,636.7600626,1592.184015,9.60252809,5.414731361,2404.369282,130.0938285,0.780644149,01-01-2025 00:49
3,2964,520.739615,641.4242494,1588.281688,9.509906379,4.964019784,2411.49691,127.8347874,0.981475838,01-01-2025 00:49
3,2965,528.2622809,631.589574,1580.48099,9.701866535,5.217457872,2376.750088,126.7500124,0.917790361,01-01-2025 00:49
4,2966,516.9480007,647.5097839,1583.524097,9.864565465,5.198450144,2400.088215,129.6387642,0.787313398,01-01-2025 00:49
1,2967,514.8705682,641.6884837,1582.969089,9.643613357,5.552786925,2354.760748,128.8046935,0.809519551,01-01-2025 00:49
1,2968,527.3199923,630.4362528,1589.823594,9.428816246,5.522224484,2401.983447,129.5058476,0.649447326,01-01-2025 00:49
3,2969,516.0705096,639.625512,1590.707764,9.724858067,4.982980889,2376.665729,126.1699762,0.936821404,01-01-2025 00:49
3,2970,524.8661796,640.0282922,1591.540648,9.37122921,5.160611554,2382.561677,132.5443378,0.72499415,01-01-2025 00:49
5,2971,512.3131666,642.4842209,1581.156954,9.036405964,5.073224758,2353.033061,128.0870526,0.862544407,01-01-2025 00:49
2,2972,518.776791,638.7521362,1591.628664,10.22179738,4.873603635,2378.040612,128.0050097,0.77933543,01-01-2025 00:49
5,2973,532.0239248,639.3736755,1587.056754,9.397936851,4.956321839,2402.183117,127.7424707,0.89952091,01-01-2025 00:49
4,2974,537.1058356,641.251025,1593.088618,9.677075859,5.039304854,2346.717107,129.7567797,0.960961834,01-01-2025 00:49
2,2975,523.8582547,636.8688845,1583.314618,9.664761396,5.049382742,2362.80769,129.2152864,0.77471497,01-01-2025 00:49
4,2976,524.5757418,641.6665332,1577.969237,9.610720459,5.076916148,2365.582375,132.5091435,0.788584869,01-01-2025 00:49
3,2977,514.8015428,637.6408067,1597.384104,9.180469344,5.182477023,2382.524933,130.0220284,0.820907068,01-01-2025 00:49
2,2978,518.2400609,642.2976538,1589.141458,9.898189342,4.951576998,2388.967614,131.7963921,0.703220442,01-01-2025 00:49
3,2979,518.4487044,644.1056656,1592.492311,8.959497149,5.176150566,2408.420169,129.1481438,0.796876153,01-01-2025 00:49
3,2980,517.0166816,635.0015447,1601.189283,9.202874944,5.181053805,2369.183877,130.8351724,0.61960789,01-01-2025 00:49
4,2981,522.7481621,642.7974552,1592.848843,9.053282422,4.80984624,2367.437608,127.5669744,0.631653619,01-01-2025 00:49
1,2982,519.7725387,641.6813845,1587.165336,9.142637944,5.403324576,2364.894731,127.6186212,0.907446682,01-01-2025 00:49
1,2983,523.0090377,642.0207262,1593.448041,9.176897929,4.761326012,2346.669994,127.0474098,0.898250943,01-01-2025 00:49
5,2984,517.5049713,635.0691436,1594.037689,10.2610499,5.144677564,2377.889089,131.1510838,0.624652712,01-01-2025 00:49
5,2985,525.7588471,634.4916401,1588.139546,9.106772942,5.471107992,2361.525466,126.8162305,0.900539941,01-01-2025 00:49
2,2986,513.3016146,642.6146671,1589.561613,9.803284006,4.876799454,2396.832265,132.5314702,0.854126789,01-01-2025 00:49
3,2987,520.3686497,637.2057788,1580.020673,9.18847356,5.154623451,2386.093153,125.9639807,0.747641493,01-01-2025 00:49
3,2988,529.9463061,639.2998427,1594.914952,9.354362007,5.055567023,2374.930389,127.4837442,0.751304825,01-01-2025 00:49
5,2989,520.9347609,640.5317596,1588.035375,9.672760838,4.896754786,2366.097303,130.7270913,0.762174966,01-01-2025 00:49
5,2990,520.14167,644.3034716,1593.952579,9.473344662,5.30362532,2356.993055,126.7991178,0.693767846,01-01-2025 00:49
3,2991,522.4388861,640.7537785,1591.245651,9.393152257,5.221961303,2365.2183,126.6921628,0.929182237,01-01-2025 00:49
5,2992,518.6841832,640.7833481,1589.777856,9.334439028,5.250932009,2402.365879,129.7570253,0.829615034,01-01-2025 00:49
5,2993,518.29513,639.9994228,1587.142316,10.04213511,5.488662235,2380.793392,128.4826384,0.872755657,01-01-2025 00:49
1,2994,521.2270367,640.4761343,1594.923402,9.67663263,5.202429848,2366.487772,130.4114899,0.792922441,01-01-2025 00:49
3,2995,515.6845014,639.6821681,1591.936344,9.732136064,5.098494906,2373.746647,129.2755737,0.677568773,01-01-2025 00:49
4,2996,524.0318971,638.4788777,1588.161711,10.01064087,4.89201958,2377.967654,130.6050142,0.839080654,01-01-2025 00:49
3,2997,522.0283867,637.4527412,1584.048672,9.766216247,5.348670429,2383.139245,128.1926864,0.681088912,01-01-2025 00:49
4,2998,512.6379076,644.0200715,1593.811374,9.088018183,5.146680908,2365.713769,130.0953117,0.90596921,01-01-2025 00:49
5,2999,518.7165359,639.1583606,1593.80854,9.208092159,5.203967426,2365.981679,128.9547892,0.918211427,01-01-2025 00:49
1,3000,509.0125899,642.0888666,1598.153196,9.715944455,5.069256386,2372.89668,128.8259935,0.941828377,01-01-2025 00:49
2,3001,522.1320932,637.0306101,1594.962437,9.455052007,4.995081827,2363.114395,127.9647718,0.990620107,01-01-2025 00:50
2,3002,514.8844202,643.2272601,1596.172795,9.817889131,5.042112061,2381.233762,130.7090417,0.733274697,01-01-2025 00:50
1,3003,525.4759251,632.0605084,1595.157572,9.371584312,5.222346983,2392.780475,124.6703012,0.792409119,01-01-2025 00:50
2,3004,527.6073097,641.5923812,1581.349575,9.341841389,5.256532927,2385.801607,126.5965,0.938945968,01-01-2025 00:50
3,3005,515.8085949,642.3759142,1586.307665,9.90299689,5.59673395,2374.989104,128.7687024,0.608872774,01-01-2025 00:50
3,3006,525.3242733,638.6641786,1591.769603,8.988442423,5.07573217,2366.139234,129.2695704,0.89817159,01-01-2025 00:50
3,3007,520.1125806,634.8636859,1592.828682,9.524926741,5.113703632,2393.021797,125.9195711,0.688623322,01-01-2025 00:50
5,3008,526.1102273,637.2687803,1587.091513,9.791362519,4.931074565,2364.300921,130.6417691,0.60021253,01-01-2025 00:50
2,3009,520.5330011,642.7587863,1586.448512,9.157193204,5.059096721,2405.731221,131.4529398,0.971514088,01-01-2025 00:50
2,3010,511.3413495,647.4228179,1589.004039,9.741934031,4.898728115,2344.590759,129.8756253,0.625568916,01-01-2025 00:50
2,3011,513.3710659,642.3352871,1591.144132,9.296867487,4.828795107,2362.318478,128.842778,0.857494814,01-01-2025 00:50
2,3012,515.9975185,641.3249628,1589.708539,9.567473376,5.060444914,2374.883789,130.686668,0.620522486,01-01-2025 00:50
2,3013,522.3775296,639.8583438,1574.084196,8.923903153,5.027680715,2392.212846,130.3970197,0.976792793,01-01-2025 00:50
2,3014,525.8623723,637.4073471,1593.354264,9.564784489,5.133577115,2392.932722,128.0735807,0.937091654,01-01-2025 00:50
4,3015,522.9794826,641.5063881,1588.99971,9.706908878,4.879996789,2360.863394,128.7765076,0.743594082,01-01-2025 00:50
1,3016,522.1341395,639.0169467,1584.359758,9.451824119,5.260303486,2390.222705,127.8087133,0.720578783,01-01-2025 00:50
4,3017,522.4515596,641.4067607,1594.769663,9.372015896,5.150449026,2374.805384,128.836476,0.988084915,01-01-2025 00:50
3,3018,513.8892282,642.0723165,1584.55608,9.291574807,5.289898104,2343.325301,128.9406491,0.785491252,01-01-2025 00:50
2,3019,522.7825499,641.1702421,1591.331386,9.716713147,5.347433484,2401.269195,129.0230005,0.857632248,01-01-2025 00:50
2,3020,516.7317199,641.084676,1587.740619,9.836662382,5.346340765,2328.787661,126.001307,0.856084619,01-01-2025 00:50
2,3021,518.0681833,646.3753945,1591.223461,9.188733963,4.965270613,2378.870218,128.2990477,0.831854435,01-01-2025 00:50
3,3022,527.5699203,646.9366351,1591.112196,9.576977709,5.05479316,2378.401293,127.9565356,0.825907998,01-01-2025 00:50
4,3023,525.0471812,636.5823838,1590.322811,9.353904222,4.791653153,2406.084631,130.3705694,0.787387287,01-01-2025 00:50
1,3024,523.762999,636.7643274,1588.948979,9.254706032,4.977784065,2378.34705,127.5758637,0.695996726,01-01-2025 00:50
2,3025,523.3926118,637.498698,1579.560515,9.541109173,5.171882911,2364.365565,131.2558416,0.864256954,01-01-2025 00:50
4,3026,509.4090182,640.8129428,1581.117996,9.58725649,5.008280805,2372.194403,126.3233582,0.828634633,01-01-2025 00:50
2,3027,518.373717,641.8486413,1596.533874,9.33443768,4.772133435,2377.856262,126.5868042,0.85292747,01-01-2025 00:50
2,3028,517.8789173,638.894949,1587.768392,9.226891284,5.104667793,2372.994984,125.2556305,0.686974442,01-01-2025 00:50
4,3029,523.294592,638.5835992,1587.659585,9.409805162,5.452180954,2377.903558,127.7106972,0.704976565,01-01-2025 00:50
1,3030,524.2575737,635.4679967,1575.122306,9.088282903,5.34847978,2382.390067,127.7499432,0.726465188,01-01-2025 00:50
2,3031,518.3114762,640.6172471,1591.136497,9.232686745,5.067237722,2376.428677,129.2469972,0.968522632,01-01-2025 00:50
4,3032,521.6757772,633.3186785,1580.595134,9.228366627,4.995379864,2390.848325,128.3454475,0.622299047,01-01-2025 00:50
5,3033,520.4462036,638.2662643,1593.466085,9.77625371,5.342946312,2376.700919,127.0507861,0.726799371,01-01-2025 00:50
1,3034,521.0283459,647.1886723,1587.874879,9.590254534,5.020601883,2400.273425,130.4817771,0.995470665,01-01-2025 00:50
4,3035,521.4959384,640.5473582,1593.068219,9.429640014,5.476766975,2356.25242,130.4090807,0.673914122,01-01-2025 00:50
3,3036,516.1220804,635.8874914,1596.789466,9.018210736,5.18912628,2386.106977,127.077504,0.717047972,01-01-2025 00:50
4,3037,518.8637379,639.5049317,1588.840917,9.345896731,4.525578708,2369.230112,131.5818117,0.857499064,01-01-2025 00:50
4,3038,526.9918057,644.5103261,1597.869615,9.592830183,4.956602363,2361.548738,131.4086993,0.634763748,01-01-2025 00:50
4,3039,511.2007574,642.7978726,1594.80236,9.850470791,5.018097809,2392.341353,127.9163644,0.800747496,01-01-2025 00:50
3,3040,525.9202243,639.7891243,1594.645119,9.413583621,5.240300372,2349.126001,131.1023621,0.610417438,01-01-2025 00:50
3,3041,519.8890088,638.4441511,1595.202026,9.36526264,5.151670024,2374.232249,130.1160803,0.700916497,01-01-2025 00:50
1,3042,526.3309954,637.0895964,1592.553828,9.767124485,4.944669101,2390.763365,131.5786482,0.805405632,01-01-2025 00:50
3,3043,522.8095013,634.9301766,1595.223162,9.464536291,4.819988498,2382.646202,125.9905188,0.751047882,01-01-2025 00:50
3,3044,525.4968602,635.7660872,1602.402528,9.340733271,5.331946019,2397.188466,125.2343882,0.686028489,01-01-2025 00:50
1,3045,523.0425799,633.1833268,1584.771247,9.526254512,5.070366384,2403.037507,129.7592191,0.812799775,01-01-2025 00:50
4,3046,522.8276923,641.0056464,1592.423669,9.25722722,4.615935097,2388.352772,127.1383075,0.818399197,01-01-2025 00:50
4,3047,521.5766743,639.0026978,1577.528192,9.315661667,5.383121496,2354.859822,130.1675659,0.942835965,01-01-2025 00:50
2,3048,506.5216588,639.5845654,1580.730368,9.009730023,5.33063489,2413.048852,127.4743046,0.762967694,01-01-2025 00:50
3,3049,532.099576,639.9571977,1587.61561,9.674785733,4.946209033,2390.381562,128.0340194,0.980317648,01-01-2025 00:50
3,3050,519.0146601,633.3757485,1587.577631,9.524001967,5.264394927,2382.87314,126.5462842,0.704755522,01-01-2025 00:50
4,3051,517.0805465,639.2650758,1588.725653,8.656470378,5.008770032,2391.649324,129.435864,0.835601663,01-01-2025 00:50
4,3052,512.2169393,641.2848467,1583.260797,9.301381942,5.131069496,2383.169835,132.7399745,0.646826148,01-01-2025 00:50
5,3053,522.2582195,635.9226198,1590.868694,9.632988306,5.247773882,2399.697767,127.4813732,0.872671936,01-01-2025 00:50
2,3054,513.6578982,640.1284414,1592.46746,9.747452183,5.302139462,2386.311801,130.2426485,0.918363917,01-01-2025 00:50
2,3055,525.8119521,641.2805669,1586.059737,9.284920668,5.177835573,2379.817511,130.2345412,0.849062855,01-01-2025 00:50
1,3056,518.2641122,637.8573945,1589.354838,9.698456741,5.157097685,2390.962212,128.7500182,0.740609,01-01-2025 00:50
2,3057,515.8056776,641.0079458,1602.338496,9.73779863,5.018549077,2382.261165,126.7950516,0.972879447,01-01-2025 00:50
1,3058,507.6566046,641.4366225,1585.996765,9.669743908,5.373161754,2410.311558,125.0337143,0.858844177,01-01-2025 00:50
5,3059,514.3792013,644.7546091,1582.84005,9.805201933,5.1853065,2392.567353,126.5598048,0.614458402,01-01-2025 00:50
1,3060,520.2588177,643.6627806,1597.876236,9.551252505,5.172376731,2389.982084,124.7313269,0.613174237,01-01-2025 00:50
1,3061,518.2228936,641.75929,1588.368999,9.30071668,5.133083878,2359.738986,131.404743,0.693005149,01-01-2025 00:51
4,3062,523.2767072,638.9812337,1590.900014,9.547825072,4.845705161,2381.799583,128.0765545,0.712168277,01-01-2025 00:51
1,3063,528.1194891,642.4233491,1600.290902,9.753695239,5.085019402,2371.305731,128.5887174,0.998707482,01-01-2025 00:51
3,3064,509.101673,640.8123504,1587.413487,8.969141973,5.089522701,2352.159463,127.0243989,0.906446282,01-01-2025 00:51
5,3065,517.9115521,637.5394872,1592.061856,9.420433978,5.136718599,2387.407877,132.0967042,0.760176608,01-01-2025 00:51
5,3066,519.8998107,643.583566,1600.830753,9.78483594,5.087751893,2390.844228,130.4990682,0.600501789,01-01-2025 00:51
3,3067,517.3663619,642.9840226,1598.015675,9.61849091,5.116695923,2388.787359,131.9840876,0.917974916,01-01-2025 00:51
5,3068,514.1882191,640.4831556,1593.575686,9.700663017,4.726842151,2354.578922,131.4269261,0.648047119,01-01-2025 00:51
5,3069,516.5905497,639.4291815,1584.714484,9.078963037,5.591690637,2376.279474,133.8956478,0.710080572,01-01-2025 00:51
1,3070,518.5108703,643.8121989,1598.212784,9.512763437,5.467881465,2368.153019,126.9824578,0.747989643,01-01-2025 00:51
5,3071,521.2363498,637.9679592,1592.875234,8.944099307,5.104393492,2444.982258,130.6083835,0.823459664,01-01-2025 00:51
3,3072,531.1131181,644.4795987,1588.678366,9.736409664,4.560400417,2398.043902,126.1505119,0.772666122,01-01-2025 00:51
3,3073,520.5204983,636.213788,1592.546301,9.913928854,5.264647732,2366.494272,128.3519193,0.953799173,01-01-2025 00:51
1,3074,522.4346423,638.4098238,1584.161532,9.388119484,5.249512819,2361.56775,131.2848128,0.882493168,01-01-2025 00:51
2,3075,522.8581364,634.0411472,1592.472534,9.397668971,5.065428967,2374.409686,128.0738807,0.96135532,01-01-2025 00:51
3,3076,522.1953887,642.7613627,1580.331849,9.468952476,4.820254111,2397.007002,127.4326657,0.733385549,01-01-2025 00:51
1,3077,515.8472343,639.3311984,1588.517056,10.0391148,5.234601948,2403.460917,130.4855721,0.887520437,01-01-2025 00:51
5,3078,519.5626536,642.413236,1592.459858,9.866149902,5.009538712,2413.381513,124.7476922,0.841441251,01-01-2025 00:51
2,3079,518.1817843,634.9364861,1593.397049,9.195731465,5.006282236,2375.864728,127.5673683,0.728007901,01-01-2025 00:51
2,3080,517.120205,633.9207555,1595.036364,9.244923448,5.097527357,2395.810699,126.5862269,0.878895889,01-01-2025 00:51
3,3081,522.3155074,637.1500827,1597.981876,9.508956408,5.372542764,2367.925832,128.9067885,0.719273779,01-01-2025 00:51
2,3082,524.2348159,638.9223618,1589.915026,9.634357412,4.839326342,2354.861449,131.5186633,0.87712314,01-01-2025 00:51
3,3083,518.9018586,645.007346,1591.529939,9.436432838,5.224831454,2368.658046,130.0453793,0.954126424,01-01-2025 00:51
4,3084,519.0658001,634.6683267,1597.322223,8.883375631,5.200122884,2418.628329,128.7977006,0.823243675,01-01-2025 00:51
3,3085,528.0200226,639.0296503,1587.254031,9.518359511,4.744144352,2391.596221,128.448481,0.845203648,01-01-2025 00:51
1,3086,516.6785666,638.563802,1587.234195,9.423857196,4.92372086,2402.04836,132.2275101,0.733180811,01-01-2025 00:51
3,3087,516.5343703,637.1325311,1586.84581,9.446361836,5.161687786,2427.169089,130.1183512,0.863605359,01-01-2025 00:51
1,3088,522.1243134,637.3373114,1597.617234,9.408049306,5.269725272,2364.860621,126.4774494,0.970558022,01-01-2025 00:51
1,3089,516.5511739,647.6485805,1583.362949,9.949164902,5.190606177,2387.369145,124.4390633,0.927659608,01-01-2025 00:51
4,3090,522.0140752,635.0661978,1589.462188,9.264147884,5.221593047,2379.740715,130.5797274,0.61935808,01-01-2025 00:51
4,3091,522.1271602,638.0158977,1581.806905,10.10608291,5.309420789,2378.944532,126.717801,0.675579297,01-01-2025 00:51
1,3092,513.4085023,638.832753,1583.942301,9.150493854,4.628244468,2399.204575,130.0826042,0.614492668,01-01-2025 00:51
5,3093,523.0943002,647.5773114,1585.94551,9.682413424,5.15691352,2372.430135,130.5669527,0.65576128,01-01-2025 00:51
4,3094,520.9145516,637.2043987,1580.553611,9.486968534,5.216685727,2406.982398,128.0218224,0.612918417,01-01-2025 00:51
2,3095,525.5216955,644.5481663,1591.305996,8.91027092,5.035540417,2349.082238,127.1413696,0.652341342,01-01-2025 00:51
4,3096,519.0302244,643.0921403,1597.471075,9.214177987,5.192323069,2371.171016,126.8104904,0.613278908,01-01-2025 00:51
1,3097,518.4055667,638.8302731,1582.936773,9.26848164,5.350465225,2354.646145,130.1978701,0.773428638,01-01-2025 00:51
2,3098,514.2963999,636.5716655,1590.10945,9.379203207,5.061166594,2362.044531,127.6719317,0.61358135,01-01-2025 00:51
5,3099,521.0286112,641.1818239,1595.924412,9.510635399,4.658435632,2341.173583,131.1268054,0.991419442,01-01-2025 00:51
1,3100,519.9475339,637.2454507,1603.842542,9.444594683,5.201735484,2386.713303,131.5691082,0.796559712,01-01-2025 00:51
5,3101,523.8503063,647.6391572,1589.114249,9.735803218,5.003771127,2378.718998,130.0790942,0.635285342,01-01-2025 00:51
2,3102,520.0144794,643.4386622,1596.99498,9.796344318,5.0949725,2424.634824,131.5288393,0.673436609,01-01-2025 00:51
1,3103,528.3999362,634.6941507,1583.876505,9.623246323,5.178143932,2357.217045,127.4925892,0.84412213,01-01-2025 00:51
3,3104,525.0750906,649.9270201,1594.881896,9.356552258,5.196974229,2338.270175,127.4380656,0.807189418,01-01-2025 00:51
4,3105,526.9127832,645.5616858,1589.193884,9.7339143,5.276881256,2347.451239,130.7619875,0.678150471,01-01-2025 00:51
3,3106,520.3047915,636.6778433,1591.624167,9.360032744,4.823904835,2368.468228,127.4899124,0.756097579,01-01-2025 00:51
5,3107,524.4746999,642.2702928,1587.011156,10.0741863,5.351045052,2364.199925,126.9290847,0.832550418,01-01-2025 00:51
1,3108,522.6913347,640.9427377,1584.478897,9.88105345,5.495263038,2372.89919,129.7590883,0.822075939,01-01-2025 00:51
5,3109,515.7544095,641.9468259,1589.297954,9.598900034,4.906563205,2333.761579,127.6621371,0.670016539,01-01-2025 00:51
2,3110,520.6160586,628.6613693,1573.834589,9.483672195,5.577077504,2398.769066,125.7518766,0.606875055,01-01-2025 00:51
4,3111,522.1687818,636.7560074,1589.331118,9.455862645,5.305941493,2365.063943,128.0437083,0.880478898,01-01-2025 00:51
3,3112,519.9087082,639.3323933,1586.685129,9.721590373,4.954222628,2381.177996,126.9123727,0.91562069,01-01-2025 00:51
2,3113,516.5201047,639.4606315,1589.663404,9.400396319,5.056570897,2360.603605,133.6225812,0.615066022,01-01-2025 00:51
5,3114,517.76303,644.4821655,1586.572702,9.574115583,5.274528847,2370.040588,128.7069902,0.64588599,01-01-2025 00:51
3,3115,515.1115739,635.874688,1592.010641,9.062259472,5.152384336,2425.653885,128.4141321,0.934871368,01-01-2025 00:51
5,3116,518.7234003,642.1654231,1586.78927,9.1309868,5.215986127,2418.23385,130.1114705,0.686885962,01-01-2025 00:51
5,3117,521.9878169,648.7634946,1579.974393,9.03564122,5.192880803,2383.563352,127.8769185,0.982709809,01-01-2025 00:51
4,3118,520.8000608,642.1726661,1583.918169,10.07942388,5.170977173,2358.351769,130.7393994,0.902443708,01-01-2025 00:51
2,3119,515.4109914,639.9550655,1592.436406,10.37453567,5.12693985,2419.090829,129.808072,0.763162623,01-01-2025 00:51
1,3120,522.7015346,641.3722609,1596.461926,9.173201629,5.386240261,2401.14052,130.1354928,0.82905166,01-01-2025 00:51
1,3121,511.5580658,635.6966045,1589.830704,9.259616759,5.259873938,2351.124052,129.6881983,0.691971986,01-01-2025 00:52
2,3122,525.0912823,642.9301601,1593.158482,9.902433299,5.082670184,2391.635413,130.3108217,0.665578504,01-01-2025 00:52
5,3123,520.9026943,638.7338948,1582.154916,10.0417859,5.37360244,2380.917169,129.0699314,0.78873034,01-01-2025 00:52
4,3124,527.4138644,640.2915145,1590.715705,8.935745041,4.919939294,2380.30518,130.8110544,0.912781431,01-01-2025 00:52
2,3125,515.0778153,634.6525492,1593.845409,10.04356534,4.857763657,2396.603297,126.1917053,0.85113666,01-01-2025 00:52
1,3126,518.5095464,635.3400712,1585.848637,9.053726141,5.280175584,2384.107847,131.2758857,0.921684324,01-01-2025 00:52
2,3127,506.6492239,640.6716122,1578.883069,9.604793843,5.244619417,2392.834086,130.4188144,0.926571576,01-01-2025 00:52
2,3128,529.833016,632.2200027,1595.423837,9.10089055,5.189754303,2365.956399,130.8682151,0.781376212,01-01-2025 00:52
2,3129,519.3751635,638.5430382,1592.742733,9.88509183,5.043628731,2384.747713,127.8026318,0.867383887,01-01-2025 00:52
5,3130,522.5378373,639.396069,1590.722102,9.605099998,4.787969457,2410.736406,127.8574656,0.700965831,01-01-2025 00:52
4,3131,522.2155132,640.8341796,1583.223552,9.811544435,4.548490284,2370.85532,130.9785533,0.964969507,01-01-2025 00:52
2,3132,510.9797849,633.6808084,1584.092125,10.00797724,4.658550151,2363.197015,130.2749729,0.979735344,01-01-2025 00:52
4,3133,523.2171927,637.2600675,1588.965813,9.767972016,5.232760418,2378.339019,134.3782149,0.646809281,01-01-2025 00:52
2,3134,519.7820979,632.6573029,1585.957435,9.414891797,5.189283836,2366.539297,130.0489198,0.926747903,01-01-2025 00:52
2,3135,514.215317,638.6558137,1587.227275,9.733435724,4.657851367,2365.794497,128.5081813,0.906729273,01-01-2025 00:52
5,3136,522.3460427,638.6555779,1587.993179,9.224895955,5.413099736,2390.500203,127.8659336,0.826702036,01-01-2025 00:52
1,3137,520.91053,645.9512307,1590.602448,9.13482056,5.182517504,2384.721676,128.2971059,0.976840506,01-01-2025 00:52
2,3138,525.4262943,638.4301766,1600.416229,9.851035613,4.913363842,2356.712085,128.4331038,0.83112651,01-01-2025 00:52
4,3139,517.5793539,648.056745,1589.654301,9.554189323,5.259006444,2365.633044,124.0877483,0.885129695,01-01-2025 00:52
2,3140,509.9952443,637.2911947,1586.060885,9.592373254,5.065455505,2343.31942,127.6041187,0.706161366,01-01-2025 00:52
2,3141,516.424092,643.4428656,1593.646464,9.24305787,4.789883595,2422.137215,131.0672123,0.674181884,01-01-2025 00:52
